,Test Name,Test Start Time,Num of replans,Robot ID,Successful Misions,Mission1 Duration,Mission2 Duration,Mission3 Duration,Mission1 Start Time,Mission1 End Time,Mission2 Start Time,Mission2 End Time,Mission3 Start Time,Mission3 End Time
74,BRSU_Floor0,02-07-2019 05:32:17,3.0,4,3,64.044,15.256,11.344,02-07-2019 05:33:40,02-07-2019 05:34:44,02-07-2019 05:34:44,02-07-2019 05:34:59,02-07-2019 05:34:59,02-07-2019 05:35:10
75,BRSU_Floor0,02-07-2019 05:32:17,3.0,5,3,36.669,10.096,19.156,02-07-2019 05:33:40,02-07-2019 05:34:16,02-07-2019 05:34:16,02-07-2019 05:34:26,02-07-2019 05:34:26,02-07-2019 05:34:45
76,BRSU_Floor0,02-07-2019 05:32:17,3.0,6,3,30.728,10.391,14.148,02-07-2019 05:33:39,02-07-2019 05:34:10,02-07-2019 05:34:10,02-07-2019 05:34:21,02-07-2019 05:34:21,02-07-2019 05:34:35
77,BRSU_Floor0,02-07-2019 05:32:17,3.0,7,3,34.737,21.693,12.702,02-07-2019 05:33:39,02-07-2019 05:34:14,02-07-2019 05:34:14,02-07-2019 05:34:36,02-07-2019 05:34:36,02-07-2019 05:34:48
78,BRSU_Floor0,02-07-2019 05:35:58,1.0,1,3,42.062,18.215,14.857,02-07-2019 05:37:19,02-07-2019 05:38:01,02-07-2019 05:38:01,02-07-2019 05:38:19,02-07-2019 05:38:19,02-07-2019 05:38:34
79,BRSU_Floor0,02-07-2019 05:35:58,1.0,2,3,29.928,13.085,12.201,02-07-2019 05:37:20,02-07-2019 05:37:50,02-07-2019 05:37:50,02-07-2019 05:38:03,02-07-2019 05:38:03,02-07-2019 05:38:16
80,BRSU_Floor0,02-07-2019 05:35:58,1.0,3,3,46.826,13.083,11.451,02-07-2019 05:37:20,02-07-2019 05:38:07,02-07-2019 05:38:07,02-07-2019 05:38:20,02-07-2019 05:38:20,02-07-2019 05:38:32
81,BRSU_Floor0,02-07-2019 05:35:58,1.0,4,3,14.021,11.202,11.196,02-07-2019 05:37:20,02-07-2019 05:37:34,02-07-2019 05:37:34,02-07-2019 05:37:45,02-07-2019 05:37:45,02-07-2019 05:37:56
82,BRSU_Floor0,02-07-2019 05:35:58,1.0,5,3,33.75,17.232,12.368,02-07-2019 05:37:20,02-07-2019 05:37:53,02-07-2019 05:37:53,02-07-2019 05:38:11,02-07-2019 05:38:11,02-07-2019 05:38:23
83,BRSU_Floor0,02-07-2019 05:35:58,1.0,6,3,29.651,10.28,12.093,02-07-2019 05:37:20,02-07-2019 05:37:49,02-07-2019 05:37:49,02-07-2019 05:38:00,02-07-2019 05:38:00,02-07-2019 05:38:12
84,BRSU_Floor0,02-07-2019 05:35:58,1.0,7,3,28.638,21.078,12.072,02-07-2019 05:37:19,02-07-2019 05:37:48,02-07-2019 05:37:48,02-07-2019 05:38:09,02-07-2019 05:38:09,02-07-2019 05:38:21
85,BRSU_Floor0,02-07-2019 05:39:39,2.0,1,3,37.754,13.904,15.447,02-07-2019 05:41:01,02-07-2019 05:41:38,02-07-2019 05:41:38,02-07-2019 05:41:52,02-07-2019 05:41:52,02-07-2019 05:42:08
86,BRSU_Floor0,02-07-2019 05:39:39,2.0,2,3,34.486,13.228,15.019,02-07-2019 05:41:02,02-07-2019 05:41:37,02-07-2019 05:41:37,02-07-2019 05:41:50,02-07-2019 05:41:50,02-07-2019 05:42:05
87,BRSU_Floor0,02-07-2019 05:39:39,2.0,3,3,13.867,15.995,11.342,02-07-2019 05:41:02,02-07-2019 05:41:16,02-07-2019 05:41:16,02-07-2019 05:41:31,02-07-2019 05:41:31,02-07-2019 05:41:43
88,BRSU_Floor0,02-07-2019 05:39:39,2.0,4,3,45.447,11.644,12.286,02-07-2019 05:41:01,02-07-2019 05:41:47,02-07-2019 05:41:47,02-07-2019 05:41:58,02-07-2019 05:41:58,02-07-2019 05:42:11
89,BRSU_Floor0,02-07-2019 05:39:39,2.0,5,3,38.691,13.9,19.045,02-07-2019 05:41:01,02-07-2019 05:41:40,02-07-2019 05:41:40,02-07-2019 05:41:54,02-07-2019 05:41:54,02-07-2019 05:42:13
90,BRSU_Floor0,02-07-2019 05:39:39,2.0,6,3,56.816,10.344,12.059,02-07-2019 05:41:01,02-07-2019 05:41:58,02-07-2019 05:41:58,02-07-2019 05:42:08,02-07-2019 05:42:08,02-07-2019 05:42:20
91,BRSU_Floor0,02-07-2019 05:39:39,2.0,7,3,34.209,19.842,15.087,02-07-2019 05:41:01,02-07-2019 05:41:35,02-07-2019 05:41:35,02-07-2019 05:41:55,02-07-2019 05:41:55,02-07-2019 05:42:10
92,BRSU_Floor0,02-07-2019 05:43:20,1.0,1,3,34.557,14.798,17.615,02-07-2019 05:44:41,02-07-2019 05:45:15,02-07-2019 05:45:15,02-07-2019 05:45:30,02-07-2019 05:45:30,02-07-2019 05:45:48
93,BRSU_Floor0,02-07-2019 05:43:20,1.0,2,3,37.577,16.095,15.376,02-07-2019 05:44:42,02-07-2019 05:45:20,02-07-2019 05:45:20,02-07-2019 05:45:36,02-07-2019 05:45:36,02-07-2019 05:45:51
94,BRSU_Floor0,02-07-2019 05:43:20,1.0,3,3,13.81,12.878,11.572,02-07-2019 05:44:42,02-07-2019 05:44:55,02-07-2019 05:44:55,02-07-2019 05:45:08,02-07-2019 05:45:08,02-07-2019 05:45:20
95,BRSU_Floor0,02-07-2019 05:43:20,1.0,4,3,41.016,12.183,14.172,02-07-2019 05:44:41,02-07-2019 05:45:22,02-07-2019 05:45:22,02-07-2019 05:45:35,02-07-2019 05:45:35,02-07-2019 05:45:49
96,BRSU_Floor0,02-07-2019 05:43:20,1.0,5,3,32.835,10.749,12.209,02-07-2019 05:44:41,02-07-2019 05:45:14,02-07-2019 05:45:14,02-07-2019 05:45:25,02-07-2019 05:45:25,02-07-2019 05:45:37
97,BRSU_Floor0,02-07-2019 05:43:20,1.0,6,3,20.411,10.368,12.549,02-07-2019 05:44:41,02-07-2019 05:45:01,02-07-2019 05:45:01,02-07-2019 05:45:12,02-07-2019 05:45:12,02-07-2019 05:45:24
98,BRSU_Floor0,02-07-2019 05:43:20,1.0,7,3,31.699,19.605,3.071,02-07-2019 05:44:41,02-07-2019 05:45:13,02-07-2019 05:45:13,02-07-2019 05:45:32,02-07-2019 05:45:32,02-07-2019 05:45:35
99,BRSU_Floor0,02-07-2019 05:47:01,0.0,1,3,42.54,19.252,12.262,02-07-2019 05:48:22,02-07-2019 05:49:04,02-07-2019 05:49:04,02-07-2019 05:49:24,02-07-2019 05:49:24,02-07-2019 05:49:36
100,BRSU_Floor0,02-07-2019 05:47:01,0.0,2,3,36.806,13.215,15.091,02-07-2019 05:48:24,02-07-2019 05:49:00,02-07-2019 05:49:00,02-07-2019 05:49:14,02-07-2019 05:49:14,02-07-2019 05:49:29
101,BRSU_Floor0,02-07-2019 05:47:01,0.0,3,3,53.453,11.344,15.163,02-07-2019 05:48:23,02-07-2019 05:49:17,02-07-2019 05:49:17,02-07-2019 05:49:28,02-07-2019 05:49:28,02-07-2019 05:49:43
